,LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
4470,2850049000,2850022700,2850022000,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,755.619331412
4471,2850048700,2850022700,2850021300,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,853.066164229
4472,2850047600,2850022000,2850021300,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,237.635659417
4473,2850048600,2850021300,2850022700,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,844.923044028
4474,2850020300,2850008800,2850010200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,711.61790743
4475,2850019200,2850008300,2850008800,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,277.024044926
4486,2850023400,2850011500,2850008800,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,1329.37262479
4487,2850023300,2850008800,2850011500,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,1339.86560567
4493,2850020400,2850010200,2850008800,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,823.874528054
4499,2850048300,2850022400,2850022300,0,4.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,105.58305687
4500,2850048200,2850022300,2850022400,0,4.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,105.23033461
4501,2850047900,2850022000,2850022300,0,4.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,117.43292497
4502,2850047700,2850021300,2850022000,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,912.036146138
4503,2850049100,2850022000,2850022700,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,971.262094561
4530,2850036402,2850013000,2850013001,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,1709.49355709
4531,2850036401,2850013001,2850021300,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,4000.77128103
4547,2850020200,2850008300,2850010200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,695.146736338
4548,2850025400,2850011200,2850010700,0,1.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,1245.17613212
4554,2850027000,2850013000,2850010700,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,1240.21329168
4555,2850026900,2850010700,2850013000,0,2.0,101,경부고속도로,0,101,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,1328.2032042
4556,2850026000,2850011200,2850013000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,1556.23277786
4557,2850025900,2850013000,2850011200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,1568.16846043
4583,2850025000,2850011200,2850010200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,2232.33346497
4584,2850036500,2850021300,2850013000,0,4.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,5731.21741964
4591,2850047800,2850022300,2850022000,0,3.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,117.085902083
4592,2850020100,2850010200,2850008300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,683.023569621
4593,2850024900,2850010200,2850011200,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,2238.3663826
4594,2850019100,2850008800,2850008300,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,802.226685256
4595,2850026200,2850011500,2850012000,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,235.250607144
4596,2850026100,2850012000,2850011500,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,231.706678632
4834,2710009500,2710003400,2710003500,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,774.903217406
4841,2740031401,2740012903,2850008300,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,274,000,1,,nodelinkmanager2017010217,,,12645.2205595
4842,2740031301,2850008300,2850008301,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,285,000,1,,nodelinkmanager2017010217,,,5928.94642967
4849,2740021401,2740009000,2710003400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,5151.89647524
4850,2740021301,2710003400,2740009000,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,5152.49650655
4855,2710009200,2740012900,2710003500,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,365.1012113
4856,2710008800,2740012900,2710003400,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,452.248071975
4857,2710009600,2710003500,2710003400,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,197.472229186
4859,2710009100,2710003500,2740012900,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,603.168500249
4870,2710008700,2710003400,2740012900,0,3.0,101,경부고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,450.514243846
4871,2710007000,2710003500,2710002900,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,509.864281055
4872,2710006900,2710002900,2710003500,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,271,000,1,,nodelinkmanager2017010217,,,500.681847083
4882,2230003600,2230001400,2230001500,0,3.0,101,경부고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,75.5697457947
4883,2230004000,2230001500,2230001600,0,3.0,101,경부고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,351.526747397
4884,2230003500,2230001500,2230001400,0,3.0,101,경부고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,75.8503852554
4885,2230003900,2230001600,2230001500,0,3.0,101,경부고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,351.922892828
4894,2140055702,2310014000,2310014001,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,231,000,1,,nodelinkmanager2017010217,,,4207.46206622
4895,2140055701,2310014001,2230001200,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,1,,nodelinkmanager2017010217,,,7820.28507896
4896,2140019703,2310003201,2310003200,0,5.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,1,,nodelinkmanager2017010217,,,1472.8590625
4899,2230004200,2230001700,2230001600,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,353.460000251
4900,2230004100,2230001600,2230001700,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,355.24909547
4901,2230004300,2230001200,2230001700,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,643.114923767
4903,2310006700,2310003000,2310003200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,231,000,1,,nodelinkmanager2017010217,,,940.330061861
4904,2310007700,2310002700,2310003000,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,231,000,1,,nodelinkmanager2017010217,,,697.350291889
4907,2310027800,2310014000,2140014600,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,1,,nodelinkmanager2017010217,,,2075.29841625
4908,2310027700,2140014600,2310014000,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,1,,nodelinkmanager2017010217,,,2069.89006608
4964,2280029200,2280013200,2280011900,0,5.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,344.905375313
4965,2280030000,2280011900,2280012200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,118.028749045
4966,2280029600,2280012200,2280013200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,282.195583085
4967,2280029100,2280011900,2280013200,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,341.693261103
4973,2280068900,2280029700,2280030000,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,896.35750859
4974,2280068800,2280029000,2280029700,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,914.793766406
4975,2280067600,2280030000,2280029600,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,770.974978383
4976,2280068700,2280029700,2280029000,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,1676.54137
4992,2280028400,2280012200,2280012100,0,4.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,131.118653055
4993,2280029500,2280013200,2280012200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,547.171980632
4994,2280029900,2280012200,2280011900,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,568.523877556
4995,2280028300,2280012100,2280012200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,122.031281776
5004,2280046302,2280013201,2280013200,0,5.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,867.692962775
5125,2230003800,2230001200,2230001800,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,536.389189523
5126,2230003700,2230001800,2230001200,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,534.530956827
5127,2230004400,2230001700,2230001200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,223,000,1,,nodelinkmanager2017010217,,,403.125080899
5158,2140019801,2310003200,2140014600,0,5.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,214,000,1,,nodelinkmanager2017010217,,,3442.4384758
5163,2310007400,2310002700,2310003200,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,231,000,1,,nodelinkmanager2017010217,,,599.778793597
5164,2310007300,2310003200,2310002700,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,231,000,1,,nodelinkmanager2017010217,,,596.374876406
5165,2310006800,2310003200,2310003000,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,231,000,1,,nodelinkmanager2017010217,,,234.312730521
5166,2310007800,2310003000,2310002700,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,231,000,1,,nodelinkmanager2017010217,,,523.637825336
5216,2280067200,2280029000,2280029600,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,1346.95377898
5218,2280067500,2280029600,2280030000,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,1540.43268337
5219,2280067100,2280029600,2280029000,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,850.861949353
5220,2280068000,2280029000,2280030000,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,1200.14928842
5221,2280067900,2280030000,2280029000,0,5.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,1198.21407468
5224,2280071701,2060002901,2280030000,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,1,,nodelinkmanager2017010217,,,7705.41065567
5225,2280071601,2280030001,2060002901,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,1,,nodelinkmanager2017010217,,,3224.92385801
5226,2280071602,2280030000,2280030001,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,228,000,1,,nodelinkmanager2017010217,,,4478.52727031
5408,2330026003,2330120000,2330120400,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,1,,nodelinkmanager2017010217,,,953.797692589
5409,2330025903,2330120400,2330120000,0,5.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,233,000,1,,nodelinkmanager2017010217,,,951.369867105
5557,2060001201,2060002900,2060002901,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,1,,nodelinkmanager2017010217,,,2945.09634095
5558,2060001101,2060002901,2060002900,0,5.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,1,,nodelinkmanager2017010217,,,2948.03193611
5577,2060010600,2060004900,2040000200,0,3.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,1,,nodelinkmanager2017010217,,,588.616215329
5866,1960230900,1960086400,1960009000,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,196,000,1,,nodelinkmanager2017010217,,,433.93195944
5867,1960231000,1960009000,1960086400,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,196,000,1,,nodelinkmanager2017010217,,,429.816672225
5922,1400049400,1400017100,1400016600,1,1.0,101,경부고속도로,0,101,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,140,001,-,,nodelinkmanager2017010411,,,540.299027343
5923,1400048900,1400004700,1400016600,0,1.0,101,경부고속도로,0,101,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,140,001,-,,nodelinkmanager2017010411,,,146.062987966
5924,1400049000,1400016600,1400004700,1,1.0,101,경부고속도로,0,101,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,140,001,-,,nodelinkmanager2017010411,,,146.141390835
5925,1400049100,1400004700,1400017100,1,1.0,101,경부고속도로,0,101,50.0,0,0.0,0.0,,nodelinkmanager,5,50000,140,000,-,,nodelinkmanager2017010411,,,629.252465378
6130,2060272800,2060060200,2060004100,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,206,000,1,TMPID20161205100,mappers20161227104846,,,599.852757929
6131,2060272900,2060094900,2060004900,0,4.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,206,000,1,TMPID20161205102,mappers20161227104846,TMPID20161205001,,858.880166505
6132,2060273500,2060060200,2060094900,0,3.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,206,000,1,TMPID20161205101,mappers20161227104846,,TMPID20161205001,460.453071268
6133,2060274700,2060094900,2060065800,0,7.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,206,000,1,TMPID20161205103,mappers20161227104846,TMPID20161205001,,130.789207493
6134,2060274800,2060065800,2060094900,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,206,000,1,TMPID20161205104,mappers20161227104846,,TMPID20161205001,131.354814254
6183,2060007400,2060004100,2060002900,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,1,,nodelinkmanager2017020611,,,255.456739167
6184,2060010300,2060004100,2060004900,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,1,,nodelinkmanager2017020611,,,1040.58948784
6185,2060010200,2060004900,2060004100,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,1,,nodelinkmanager2017020611,,,1031.61365194
6186,2060007300,2060002900,2060004100,0,4.0,101,경부고속도로,0,000,110.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,1,,nodelinkmanager2017020611,,,254.58844458
6187,2060009700,2060004900,2060060200,0,5.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,1,,nodelinkmanager2017020611,,,428.083048354
6325,1960742700,1960317200,1960316700,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614018,mappers20170614193236,TMPID20170614110,TMPID20170614112,742.235920229
6326,1960742800,1960317000,1960317200,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614019,mappers20170614193236,TMPID20170614111,TMPID20170614110,977.754040594
6327,1960742900,1960316700,1960317200,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614020,mappers20170614193236,TMPID20170614112,TMPID20170614110,476.901474125
6328,1960743000,1960317100,1960316800,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614014,mappers20170614193236,TMPID20170614109,TMPID20170614108,216.876710413
6329,1960743100,1960316800,1960317100,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614013,mappers20170614193236,TMPID20170614108,TMPID20170614109,203.72798158
6330,1960743200,1960316800,1960316900,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614012,mappers20170614193236,TMPID20170614108,TMPID20170614106,477.975326486
6331,1960743300,1960317200,1960317000,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614017,mappers20170614193236,TMPID20170614110,TMPID20170614111,516.796131532
6332,1960743400,1960317200,1960317100,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614016,mappers20170614193236,TMPID20170614110,TMPID20170614109,223.037306158
6333,1960743500,1960317100,1960317200,0,2.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614015,mappers20170614193236,TMPID20170614109,TMPID20170614110,231.471801176
6334,1960743600,1960317300,1960316800,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614011,mappers20170614193236,TMPID20170614107,TMPID20170614108,254.636374391
6335,1960743700,1960316800,1960317300,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614010,mappers20170614193236,TMPID20170614108,TMPID20170614107,894.653136849
6336,1960743800,1960316900,1960316800,0,1.0,101,경부고속도로,0,101,50.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614009,mappers20170614193236,TMPID20170614106,TMPID20170614108,662.558511015
6337,1960743900,1960317600,1960317400,0,1.0,101,경부고속도로,0,101,40.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614006,mappers20170614193236,TMPID20170614104,TMPID20170614103,785.012021421
6338,1960744000,1960317500,1960317600,0,1.0,101,경부고속도로,0,101,40.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614007,mappers20170614193236,TMPID20170614105,TMPID20170614104,963.558024819
6339,1960744100,1960317400,1960317600,0,1.0,101,경부고속도로,0,101,40.0,5,0.0,0.0,,mappers,5,60190,196,000,1,TMPID20170614008,mappers20170614193236,TMPID20170614103,TMPID20170614104,431.921264367
